[Connect DataFile][2.1]
Date:	4/21/2022
Time:	16:32:36
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:22.800	94.8	77.4	28.7	94.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:32:59:423		
000:00:23.000	94.9	77.4	28.7	95.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:32:59:623		
000:00:23.200	95.4	77.4	28.7	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:32:59:823		
000:00:23.400	95.9	77.4	28.7	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:00:023		
000:00:23.600	96.5	77.4	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:00:223		
000:00:23.800	96.7	77.4	28.7	96.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:00:423		
000:00:24.000	96.6	77.4	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:00:623		
000:00:24.200	96.5	77.4	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:00:823		
000:00:24.400	96.5	77.4	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:01:023		
000:00:24.600	96.6	77.4	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:01:223		
000:00:24.800	96.6	77.5	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:01:423		
000:00:25.000	96.2	77.5	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:01:623		
000:00:25.200	94.8	77.5	28.7	94.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:01:823		
000:00:25.400	94.6	77.5	28.7	94.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:02:023		
