[Connect DataFile][2.1]
Date:	4/24/2022
Time:	20:27:16
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:10.600	92.4	70.1	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:27:595		
000:00:10.800	92.3	70.1	27.8	92.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:27:795		
000:00:11.000	91.7	70.1	27.8	91.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:27:995		
000:00:11.200	91.8	70.1	27.8	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:28:195		
000:00:11.400	92.1	70.1	27.8	92.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:28:395		
000:00:11.600	92.3	70.1	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:28:595		
000:00:11.800	92.8	70.1	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:28:795		
000:00:12.000	92.7	70.1	27.8	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:28:995		
000:00:12.200	92.4	70.1	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:29:195		
000:00:12.400	92.1	70.1	27.8	92.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:29:395		
000:00:12.600	91.6	70.1	27.8	91.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:29:595		
000:00:12.800	91.8	70.1	27.8	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:29:795		
000:00:13.000	91.9	70.1	27.8	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:29:995		
000:00:13.200	92.3	70.1	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:30:195		
000:00:13.400	92.5	70.1	27.8	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:30:395		
000:00:13.600	92.7	70.1	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:30:595		
000:00:13.800	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:30:795		
000:00:14.000	93.2	70.1	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:30:995		
000:00:14.200	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:31:195		
000:00:14.400	93.0	70.1	27.8	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:31:395		
000:00:14.600	92.7	70.1	27.8	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:31:595		
000:00:14.800	92.4	70.1	27.8	92.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:31:795		
000:00:15.000	92.6	70.1	27.8	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:31:995		
000:00:15.200	92.7	70.1	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:32:195		
000:00:15.400	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:32:395		
000:00:15.600	93.3	70.1	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:32:595		
000:00:15.800	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:32:795		
000:00:16.000	93.5	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:32:995		
000:00:16.200	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:33:195		
000:00:16.400	93.3	70.1	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:33:395		
000:00:16.600	93.3	70.1	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:33:595		
000:00:16.800	93.2	70.1	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:33:795		
000:00:17.000	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:33:995		
000:00:17.200	93.2	70.1	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:34:195		
000:00:17.400	93.3	70.1	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:34:395		
000:00:17.600	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:34:595		
000:00:17.800	93.5	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:34:795		
000:00:18.000	93.5	70.1	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:34:995		
000:00:18.200	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:35:195		
000:00:18.400	93.5	70.1	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:35:395		
000:00:18.600	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:35:595		
000:00:18.800	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:35:795		
000:00:19.000	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:35:995		
000:00:19.200	93.5	70.1	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:36:195		
000:00:19.400	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:36:395		
000:00:19.600	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:36:595		
000:00:19.800	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:36:795		
000:00:20.000	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:36:995		
000:00:20.200	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:37:195		
000:00:20.400	93.5	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:37:395		
000:00:20.600	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:37:595		
000:00:20.800	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:37:795		
000:00:21.000	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:37:995		
000:00:21.200	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:38:195		
000:00:21.400	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:38:395		
000:00:21.600	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:38:595		
000:00:21.800	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:38:795		
000:00:22.000	93.5	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:38:995		
000:00:22.200	93.4	70.1	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:39:195		
000:00:22.400	93.4	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:39:395		
000:00:22.600	93.3	70.1	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:39:595		
000:00:22.800	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:39:795		
000:00:23.000	92.9	70.1	27.8	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:39:995		
000:00:23.200	92.8	70.1	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:40:195		
000:00:23.400	92.3	70.1	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:40:395		
000:00:23.600	92.1	70.1	27.8	92.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:40:595		
000:00:23.800	91.8	70.1	27.8	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:40:795		
000:00:24.000	91.2	70.1	27.8	91.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:40:995		
000:00:24.200	91.3	70.1	27.8	91.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:41:195		
000:00:24.400	91.3	70.1	27.8	91.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:41:395		
000:00:24.600	91.6	70.1	27.8	91.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:41:595		
000:00:24.800	91.8	70.1	27.8	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:41:795		
000:00:25.000	92.0	70.1	27.8	92.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:41:995		
000:00:25.200	92.5	70.1	27.8	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:42:195		
000:00:25.400	93.0	70.1	27.8	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:42:395		
000:00:25.600	93.1	70.1	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:42:595		
000:00:25.800	93.2	70.1	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:42:795		
000:00:26.000	93.3	70.1	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:42:995		
000:00:26.200	93.4	70.1	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:43:195		
000:00:26.400	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:43:395		
000:00:26.600	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:43:595		
000:00:26.800	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:43:795		
000:00:27.000	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:43:995		
000:00:27.200	93.6	70.1	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:44:195		
000:00:27.400	93.6	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:44:395		
000:00:27.600	93.7	70.2	27.8	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:44:595		
000:00:27.800	93.7	70.2	27.8	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:44:795		
000:00:28.000	93.7	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:44:995		
000:00:28.200	93.6	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:45:195		
000:00:28.400	93.5	70.2	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:45:395		
000:00:28.600	93.5	70.2	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:45:595		
000:00:28.800	93.4	70.2	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:45:795		
000:00:29.000	93.3	70.2	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:45:995		
000:00:29.200	93.2	70.2	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:46:195		
000:00:29.400	92.8	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:46:395		
000:00:29.600	92.3	70.2	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:46:595		
000:00:29.800	92.0	70.2	27.8	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:46:795		
000:00:30.000	91.7	70.2	27.8	91.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:46:995		
000:00:30.200	90.8	70.2	27.8	90.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:47:195		
000:00:30.400	90.7	70.2	27.8	90.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:47:395		
000:00:30.600	90.6	70.2	27.8	90.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:47:595		
000:00:30.800	90.8	70.2	27.8	90.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:47:795		
000:00:31.000	91.2	70.2	27.8	91.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:47:995		
000:00:31.200	91.4	70.2	27.8	91.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:48:195		
000:00:31.400	91.7	70.2	27.8	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:48:395		
000:00:31.600	92.2	70.2	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:48:595		
000:00:31.800	92.4	70.2	27.8	92.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:48:795		
000:00:32.000	92.6	70.2	27.8	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:48:995		
000:00:32.200	93.0	70.2	27.8	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:49:195		
000:00:32.400	93.2	70.2	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:49:395		
000:00:32.600	93.3	70.2	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:49:595		
000:00:32.800	93.4	70.2	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:49:795		
000:00:33.000	93.5	70.2	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:49:995		
000:00:33.200	93.5	70.2	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:50:195		
000:00:33.400	93.5	70.2	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:50:395		
000:00:33.600	93.6	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:50:595		
000:00:33.800	93.6	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:50:795		
000:00:34.000	93.6	70.2	27.8	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:50:995		
000:00:34.200	92.4	70.2	27.8	92.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:51:195		
000:00:34.400	91.9	70.2	27.8	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:51:395		
000:00:34.600	91.4	70.2	27.8	91.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:51:595		
000:00:34.800	91.6	70.2	27.8	91.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:51:795		
000:00:35.000	92.0	70.2	27.8	92.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:51:995		
000:00:35.200	91.9	70.2	27.8	92.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:52:195		
000:00:35.400	91.9	70.2	27.8	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:52:395		
000:00:35.600	91.8	70.2	27.8	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:52:595		
000:00:35.800	91.9	70.2	27.8	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:52:795		
000:00:36.000	91.9	70.2	27.8	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:52:995		
000:00:36.200	92.1	70.2	27.8	92.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:53:195		
000:00:36.400	92.3	70.2	27.8	92.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:53:395		
000:00:36.600	92.6	70.2	27.8	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:53:595		
000:00:36.800	92.8	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:53:795		
000:00:37.000	92.8	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:53:995		
000:00:37.200	92.8	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:54:195		
000:00:37.400	92.7	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:54:395		
000:00:37.600	92.4	70.2	27.8	92.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:54:595		
000:00:37.800	92.4	70.2	27.8	92.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:54:795		
000:00:38.000	92.5	70.2	27.8	92.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:54:995		
000:00:38.200	92.8	70.2	27.8	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:55:195		
000:00:38.400	93.0	70.2	27.8	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:55:395		
000:00:38.600	93.1	70.3	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:55:595		
000:00:38.800	93.1	70.3	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:55:795		
000:00:39.000	93.4	70.3	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:55:995		
000:00:39.200	93.3	70.3	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:56:195		
000:00:39.400	93.2	70.3	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:56:395		
000:00:39.600	93.2	70.3	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:56:595		
000:00:39.800	93.1	70.3	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:56:795		
000:00:40.000	93.1	70.3	27.8	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:56:995		
000:00:40.200	93.2	70.3	27.8	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:57:195		
000:00:40.400	93.4	70.3	27.8	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:57:395		
000:00:40.600	93.4	70.3	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:57:595		
000:00:40.800	93.3	70.3	27.8	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:57:795		
000:00:41.000	93.5	70.3	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:57:995		
000:00:41.200	93.5	70.3	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:58:195		
000:00:41.400	93.5	70.3	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:58:395		
000:00:41.600	93.4	70.3	27.8	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		20:27:58:595		
