[Connect DataFile][2.1]
Date:	4/23/2022
Time:	12:06:35
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:00.000	91.9	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:35:825		
000:00:00.200	91.9	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:36:025		
000:00:00.400	91.9	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:36:225		
000:00:00.600	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:36:425		
000:00:00.800	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:36:625		
000:00:01.000	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:36:825		
000:00:01.200	91.8	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:37:025		
000:00:01.400	91.8	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:37:225		
000:00:01.600	91.5	71.4	26.4	91.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:37:425		
000:00:01.800	91.1	71.4	26.4	91.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:37:625		
000:00:02.000	90.6	71.4	26.4	90.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:37:825		
000:00:02.200	90.1	71.4	26.4	90.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:38:025		
000:00:02.400	89.7	71.4	26.4	89.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:38:225		
000:00:02.600	90.4	71.4	26.4	90.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:38:425		
000:00:02.800	91.0	71.4	26.4	91.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:38:625		
000:00:03.000	91.5	71.4	26.4	91.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:38:825		
000:00:03.200	91.8	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:39:025		
000:00:03.400	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:39:225		
000:00:03.600	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:39:425		
000:00:03.800	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:39:625		
000:00:04.000	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:39:825		
000:00:04.200	91.8	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:40:025		
000:00:04.400	91.7	71.4	26.4	91.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:40:225		
000:00:04.600	91.3	71.4	26.4	91.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:40:425		
000:00:04.800	91.0	71.4	26.4	90.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:40:625		
000:00:05.000	89.8	71.4	26.4	89.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:40:825		
000:00:05.200	89.6	71.4	26.4	89.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:41:025		
000:00:05.400	89.4	71.4	26.4	89.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:41:225		
000:00:05.600	90.2	71.4	26.4	90.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:41:425		
000:00:05.800	91.4	71.4	26.4	91.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:41:625		
000:00:06.000	91.6	71.4	26.4	91.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:41:825		
000:00:06.200	91.8	71.4	26.4	91.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:42:025		
000:00:06.400	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:42:225		
000:00:06.600	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:42:425		
000:00:06.800	91.9	71.4	26.4	91.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:42:625		
000:00:07.000	91.5	71.4	26.4	91.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:42:825		
000:00:07.200	90.7	71.4	26.4	90.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:43:025		
000:00:07.400	89.8	71.4	26.4	89.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:43:225		
000:00:07.600	90.4	71.4	26.4	90.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:43:425		
000:00:07.800	90.2	71.4	26.4	90.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:43:625		
000:00:08.000	90.3	71.4	26.4	90.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:43:825		
000:00:08.200	90.5	71.4	26.4	90.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		12:06:44:025		
