[Connect DataFile][2.1]
Date:	4/21/2022
Time:	09:34:23
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:14.200	96.0	69.2	26.3	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:38:154		
000:00:14.400	95.4	69.2	26.3	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:38:354		
000:00:14.600	95.4	69.2	26.3	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:38:554		
000:00:14.800	95.4	69.2	26.3	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:38:754		
000:00:15.000	95.5	69.2	26.3	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:38:954		
000:00:15.200	95.4	69.2	26.3	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:39:154		
000:00:15.400	95.4	69.2	26.3	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:39:354		
000:00:15.600	95.8	69.2	26.3	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:39:554		
000:00:15.800	95.8	69.2	26.3	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:39:754		
000:00:16.000	95.7	69.2	26.3	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:39:954		
000:00:16.200	95.6	69.2	26.3	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:40:154		
000:00:16.400	95.8	69.3	26.3	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:40:354		
000:00:16.600	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:40:554		
000:00:16.800	96.0	69.3	26.3	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:40:754		
000:00:17.000	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:40:954		
000:00:17.200	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:41:154		
000:00:17.400	96.1	69.3	26.3	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:41:354		
000:00:17.600	96.1	69.3	26.3	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:41:554		
