[Connect DataFile][2.1]
Date:	4/21/2022
Time:	11:23:32
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:00.000	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:32:754		
000:00:00.200	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:32:954		
000:00:00.400	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:33:154		
000:00:00.600	94.5	70.9	28.6	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:33:354		
000:00:00.800	94.5	70.9	28.6	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:33:554		
000:00:01.000	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:33:754		
000:00:01.200	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:33:954		
000:00:01.400	94.5	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:34:154		
000:00:01.600	94.5	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:34:354		
000:00:01.800	94.5	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:34:554		
000:00:02.000	94.4	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:34:754		
000:00:02.200	94.4	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:34:954		
000:00:02.400	94.4	70.9	28.5	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:35:154		
000:00:02.600	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:35:354		
000:00:02.800	94.4	70.9	28.6	94.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:35:554		
000:00:03.000	94.3	70.9	28.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:35:754		
000:00:03.200	94.2	70.9	28.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:35:954		
000:00:03.400	94.1	70.9	28.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:36:154		
000:00:03.600	94.2	70.9	28.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:36:354		
000:00:03.800	94.2	70.9	28.5	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:36:554		
000:00:04.000	94.2	70.9	28.5	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:36:754		
000:00:04.200	94.2	70.9	28.5	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		11:23:36:954		
